
time,npos,epos,alt,phi,theta,psi,vel,alpha,beta,p,q,r,nx,ny,nz,mach,qbar,ps,

 0.00000, 0.00000, 0.00000,10000.00000, 0.00000, 1.17973, 0.00000,700.00000, 1.17973, 0.00000, 0.00000, 0.00000, 0.00000, 0.02059,-0.01004, 0.99962, 0.65010,430.66005,1454.59743,2886.64684,-2.03852,-0.08758,-0.03877,
 0.10000,70.00000,-0.00160,9999.99997, 0.00015, 1.17973,-0.00006,700.00001, 1.17977,-0.00255, 0.00436,-0.00001,-0.00162, 0.02059,-0.00974, 0.99963, 0.65010,430.66006,1454.59743,2886.64684,-2.03852,-0.08758,-0.03877,
 0.20000,140.00000,-0.00633,9999.99990, 0.00106, 1.17972,-0.00042,700.00003, 1.17981,-0.00469, 0.01471,-0.00003,-0.00607, 0.02059,-0.00950, 0.99963, 0.65010,430.66008,1454.59743,2886.64684,-2.03852,-0.08758,-0.03877,
 0.30000,210.00001,-0.01412,9999.99977, 0.00314, 1.17972,-0.00134,700.00005, 1.17984,-0.00620, 0.02731,-0.00007,-0.01255, 0.02059,-0.00934, 0.99964, 0.65010,430.66012,1454.59744,2886.64684,-2.03852,-0.08758,-0.03877,
 0.40000,280.00001,-0.02489,9999.99959, 0.00644, 1.17971,-0.00296,700.00009, 1.17987,-0.00693, 0.03906,-0.00013,-0.02007, 0.02060,-0.00927, 0.99964, 0.65010,430.66016,1454.59745,2886.64684,-2.03852,-0.08758,-0.03877,
 0.50000,350.00002,-0.03862,9999.99937, 0.01076, 1.17969,-0.00535,700.00013, 1.17989,-0.00686, 0.04765,-0.00019,-0.02760, 0.02060,-0.00930, 0.99965, 0.65010,430.66021,1454.59746,2886.64684,-2.03852,-0.08758,-0.03877,
 0.60000,420.00003,-0.05527,9999.99911, 0.01571, 1.17967,-0.00845,700.00016, 1.17991,-0.00606, 0.05165,-0.00026,-0.03418, 0.02059,-0.00941, 0.99966, 0.65010,430.66026,1454.59748,2886.64684,-2.03852,-0.08758,-0.03877,
 0.70000,490.00005,-0.07487,9999.99880, 0.02078, 1.17964,-0.01213,700.00019, 1.17991,-0.00469, 0.05050,-0.00034,-0.03907, 0.02059,-0.00958, 0.99966, 0.65010,430.66031,1454.59749,2886.64684,-2.03852,-0.08758,-0.03877,
 0.80000,560.00007,-0.09743,9999.99846, 0.02548, 1.17961,-0.01620,700.00022, 1.17990,-0.00297, 0.04449,-0.00041,-0.04179, 0.02059,-0.00979, 0.99967, 0.65010,430.66034,1454.59751,2886.64684,-2.03852,-0.08758,-0.03877,
 0.90000,630.00008,-0.12300,9999.99808, 0.02938, 1.17957,-0.02041,700.00024, 1.17989,-0.00115, 0.03459,-0.00047,-0.04217, 0.02059,-0.01000, 0.99967, 0.65010,430.66037,1454.59754,2886.64684,-2.03852,-0.08758,-0.03877,
 1.00000,700.00010,-0.15162,9999.99767, 0.03215, 1.17952,-0.02456,700.00026, 1.17987, 0.00053, 0.02225,-0.00051,-0.04035, 0.02059,-0.01020, 0.99967, 0.65010,430.66040,1454.59756,2886.64684,-2.03852,-0.08758,-0.03877,
 1.10000,770.00012,-0.18334,9999.99721, 0.03364, 1.17947,-0.02842,700.00028, 1.17985, 0.00187, 0.00928,-0.00054,-0.03668, 0.02059,-0.01034, 0.99966, 0.65010,430.66043,1454.59758,2886.64684,-2.03852,-0.08758,-0.03877,
 1.20000,840.00014,-0.21820,9999.99672, 0.03389, 1.17942,-0.03185,700.00031, 1.17984, 0.00273,-0.00269,-0.00054,-0.03177, 0.02059,-0.01043, 0.99965, 0.65010,430.66047,1454.59761,2886.64684,-2.03852,-0.08758,-0.03877,
