
time,npos,epos,alt,phi,theta,psi,vel,alpha,beta,p,q,r,nx,ny,nz,mach,qbar,ps,thrust,ele,ail,rud

 0.00000, 0.00000, 0.00000,10000.00000, 0.00000, 1.17973, 0.00000,700.00000, 1.17973, 0.00000, 0.00000, 0.00000, 0.00000,2886.64684,-2.03852,-0.08758,-0.03877, 0.39860, 1.00000,2886.64684,-2.03852,-0.08758,-0.03877,
 0.10000, 0.00000, 0.00000,10000.00000, 0.00000, 1.17973, 0.00000,700.00000, 1.17973, 0.00000, 0.00000, 0.00000, 0.00000,2886.64684,-2.03852,-0.08758,-0.03877, 0.39860, 1.00000,2886.64684,-2.03852,-0.08758,-0.03877,
 0.20000, 0.00000, 0.00000,10000.00000, 0.00000, 1.17973, 0.00000,700.00000, 1.17973, 0.00000, 0.00000, 0.00000, 0.00000,2886.64684,-2.03852,-0.08758,-0.03877, 0.39860, 1.00000,2886.64684,-2.03852,-0.08758,-0.03877,
 0.30000, 0.00000, 0.00000,10000.00000, 0.00000, 1.17973, 0.00000,700.00000, 1.17973, 0.00000, 0.00000, 0.00000, 0.00000,2886.64684,-2.03852,-0.08758,-0.03877, 0.39860, 1.00000,2886.64684,-2.03852,-0.08758,-0.03877,
 0.40000, 0.00000, 0.00000,10000.00000, 0.00000, 1.17973, 0.00000,700.00000, 1.17973, 0.00000, 0.00000, 0.00000, 0.00000,2886.64684,-2.03852,-0.08758,-0.03877, 0.39860, 1.00000,2886.64684,-2.03852,-0.08758,-0.03877,
 0.50000, 0.00000, 0.00000,10000.00000, 0.00000, 1.17973, 0.00000,700.00000, 1.17973, 0.00000, 0.00000, 0.00000, 0.00000,2886.64684,-2.03852,-0.08758,-0.03877, 0.39860, 1.00000,2886.64684,-2.03852,-0.08758,-0.03877,
 0.60000, 0.00000, 0.00000,10000.00000, 0.00000, 1.17973, 0.00000,700.00000, 1.17973, 0.00000, 0.00000, 0.00000, 0.00000,2886.64684,-2.03852,-0.08758,-0.03877, 0.39860, 1.00000,2886.64684,-2.03852,-0.08758,-0.03877,
 0.70000, 0.00000, 0.00000,10000.00000, 0.00000, 1.17973, 0.00000,700.00000, 1.17973, 0.00000, 0.00000, 0.00000, 0.00000,2886.64684,-2.03852,-0.08758,-0.03877, 0.39860, 1.00000,2886.64684,-2.03852,-0.08758,-0.03877,
 0.80000, 0.00000, 0.00000,10000.00000, 0.00000, 1.17973, 0.00000,700.00000, 1.17973, 0.00000, 0.00000, 0.00000, 0.00000,2886.64684,-2.03852,-0.08758,-0.03877, 0.39860, 1.00000,2886.64684,-2.03852,-0.08758,-0.03877,
 0.90000, 0.00000, 0.00000,10000.00000, 0.00000, 1.17973, 0.00000,700.00000, 1.17973, 0.00000, 0.00000, 0.00000, 0.00000,2886.64684,-2.03852,-0.08758,-0.03877, 0.39860, 1.00000,2886.64684,-2.03852,-0.08758,-0.03877,
 1.00000, 0.00000, 0.00000,10000.00000, 0.00000, 1.17973, 0.00000,700.00000, 1.17973, 0.00000, 0.00000, 0.00000, 0.00000,2886.64684,-2.03852,-0.08758,-0.03877, 0.39860, 1.00000,2886.64684,-2.03852,-0.08758,-0.03877,
 1.10000, 0.00000, 0.00000,10000.00000, 0.00000, 1.17973, 0.00000,700.00000, 1.17973, 0.00000, 0.00000, 0.00000, 0.00000,2886.64684,-2.03852,-0.08758,-0.03877, 0.39860, 1.00000,2886.64684,-2.03852,-0.08758,-0.03877,
 1.20000, 0.00000, 0.00000,10000.00000, 0.00000, 1.17973, 0.00000,700.00000, 1.17973, 0.00000, 0.00000, 0.00000, 0.00000,2886.64684,-2.03852,-0.08758,-0.03877, 0.39860, 1.00000,2886.64684,-2.03852,-0.08758,-0.03877,
 1.30000, 0.00000, 0.00000,10000.00000, 0.00000, 1.17973, 0.00000,700.00000, 1.17973, 0.00000, 0.00000, 0.00000, 0.00000,2886.64684,-2.03852,-0.08758,-0.03877, 0.39860, 1.00000,2886.64684,-2.03852,-0.08758,-0.03877,
 1.40000, 0.00000, 0.00000,10000.00000, 0.00000, 1.17973, 0.00000,700.00000, 1.17973, 0.00000, 0.00000, 0.00000, 0.00000,2886.64684,-2.03852,-0.08758,-0.03877, 0.39860, 1.00000,2886.64684,-2.03852,-0.08758,-0.03877,
 1.50000, 0.00000, 0.00000,10000.00000, 0.00000, 1.17973, 0.00000,700.00000, 1.17973, 0.00000, 0.00000, 0.00000, 0.00000,2886.64684,-2.03852,-0.08758,-0.03877, 0.39860, 1.00000,2886.64684,-2.03852,-0.08758,-0.03877,
